"","LATITUDE","LONGITUDE","FLOOR"
"582",4864938.15989389,-7610.23217890476,"2"
"583",4864938.98166183,-7609.74038210471,"2"
"584",4864938.92583183,-7609.74038210471,"2"
"585",4864938.09293381,-7610.95211513816,"2"
"586",4864938.69714561,-7607.89261088253,"3"
"587",4864938.61163695,-7608.09984417142,"2"
"588",4864938.65835828,-7608.03988777143,"2"
"589",4864938.61031461,-7607.98865128253,"3"
"590",4864938.69714561,-7607.95256728253,"2"
"591",4864938.29606395,-7608.58426047145,"2"
"592",4864938.52480595,-7608.13592817142,"2"
"593",4864942.19603927,-7625.70780424032,"1"
"594",4864956.4801504,-7604.59497807996,"1"
"595",4864956.4801504,-7604.59497807996,"1"
"596",4864957.06661013,-7620.18243979807,"1"
"597",4864957.06661013,-7620.18243979807,"1"
"598",4864966.77769519,-7629.33933501563,"1"
"599",4864966.77456719,-7629.39650799344,"1"
"600",4864966.40824064,-7631.8862039201,"1"
"601",4864966.44187997,-7631.8862039201,"1"
"602",4864966.44187997,-7631.8862039201,"1"
"603",4864966.40200573,-7632.40502952012,"1"
"604",4864965.9562084,-7632.56248400322,"1"
"605",4864966.6813918,-7632.13615866989,"1"
"606",4864966.68153313,-7632.13013133655,"1"
"607",4864966.13869837,-7632.12479293653,"1"
"608",4864957.33055074,-7638.49187134316,"1"
"609",4864951.27795712,-7646.42434695875,"1"
"610",4864951.16201756,-7646.49278601433,"1"
"611",4864951.16201756,-7646.49247401434,"1"
"612",4864951.16201756,-7646.49247401434,"1"
"613",4864951.1242129,-7646.49312468101,"1"
"614",4864946.80183376,-7646.8183209998,"1"
"615",4864946.61632649,-7647.02819637748,"1"
"616",4864946.49141183,-7646.95855699977,"1"
"617",4864946.23781494,-7647.2882903219,"1"
"618",4864946.21476561,-7647.45981202188,"1"
"619",4864946.16984861,-7647.4870201552,"1"
"620",4864946.19914041,-7647.3667894663,"1"
"621",4864946.65413116,-7646.95247283303,"1"
"622",4864946.48294083,-7646.92849933303,"1"
"623",4864940.38113726,-7611.98688743321,"3"
"624",4864946.24315121,-7647.17172151082,"1"
"625",4864925.06441489,-7583.68991606851,"1"
"626",4864924.03305295,-7580.26642492374,"1"
"627",4864924.5178888,-7582.53516686138,"1"
"628",4864932.07212377,-7602.77088437644,"1"
"629",4864932.16864311,-7602.62360748754,"1"
"630",4864932.66013066,-7602.85323594651,"1"
"631",4864932.66013066,-7602.85323594651,"1"
"632",4864932.56361133,-7602.96830639096,"1"
"633",4864952.31320514,-7625.99709907019,"1"
"634",4864952.29439581,-7626.14078493684,"1"
"635",4864954.45999084,-7625.08505578124,"1"
"636",4864955.70524482,-7626.73635024243,"1"
"637",4864951.10460085,-7641.48596743311,"1"
"638",4864951.04669045,-7641.67224349981,"1"
"639",4864951.03061823,-7641.60321372197,"1"
"640",4864952.69393878,-7640.10965300325,"1"
"641",4864952.67786656,-7640.05867373653,"1"
"642",4864952.67786656,-7640.05867373653,"1"
"643",4864952.67695849,-7640.16983546985,"1"
"644",4864953.15504367,-7640.02693075877,"1"
"645",4864953.15476701,-7640.11090703663,"1"
"646",4864953.14976301,-7640.1158670366,"1"
"647",4864953.14271434,-7640.14368970327,"1"
"648",4864953.15390101,-7640.16231237001,"1"
"649",4864953.14889701,-7640.16727236998,"1"
"650",4864953.15476701,-7640.11090703663,"1"
"651",4864953.14153567,-7640.13777370331,"1"
"652",4864953.15504367,-7640.05438903659,"1"
"653",4864953.02097245,-7640.04671553647,"1"
"654",4864933.7762577,-7604.43783187185,"1"
"655",4864933.80494068,-7604.43783187185,"3"
"656",4864940.86984684,-7609.0113233742,"3"
"657",4864943.37572362,-7631.21137152666,"1"
"658",4864943.37572362,-7631.21019032666,"1"
"659",4864943.33688228,-7631.23269132662,"1"
"660",4864943.32567273,-7631.29057832661,"1"
"661",4864942.57656068,-7623.86626456243,"1"
"662",4864942.57656068,-7623.86626456243,"1"
"663",4864942.57656068,-7623.86626456243,"1"
"664",4864942.62387935,-7623.86626456243,"1"
"665",4864943.38645282,-7623.19056555119,"0"
"666",4864941.71973336,-7615.28426427384,"1"
"667",4864942.57656068,-7623.86626456243,"1"
"668",4864942.62387935,-7623.86686489574,"1"
"669",4864941.71959203,-7615.28426427384,"1"
"670",4864941.71959203,-7615.28426427384,"1"
"671",4864941.7315051,-7615.24325669615,"1"
"672",4864926.39515519,-7572.00132964192,"3"
"673",4864926.61672008,-7572.16885280861,"3"
"674",4864926.39515519,-7572.00132964192,"3"
"675",4864926.39515519,-7573.42673747221,"3"
"676",4864946.54850348,-7605.66886964924,"3"
"677",4864951.90810552,-7624.98465293589,"3"
"678",4864951.90483699,-7624.46879869144,"1"
"679",4864956.08599793,-7627.54060709834,"3"
"680",4864956.02927971,-7627.89940140942,"2"
"681",4864956.02857438,-7627.81899007608,"2"
"682",4864956.02927971,-7627.89940140942,"2"
"683",4864955.91767438,-7627.79998318719,"2"
"684",4864956.77550239,-7629.51265085483,"3"
"685",4864956.83041572,-7629.79344925483,"2"
"686",4864956.85274772,-7629.79344925483,"2"
"687",4864956.51658372,-7629.79344925483,"2"
"688",4864956.77885883,-7629.78888765483,"3"
"689",4864956.77885883,-7629.78888765483,"3"
"690",4864956.82558016,-7629.77549765484,"3"
"691",4864956.74114239,-7629.71303792149,"2"
"692",4864941.85970058,-7617.11596951329,"2"
"693",4864941.87734391,-7617.00487084661,"2"
"694",4864941.87734391,-7617.00487084661,"2"
"695",4864942.13418175,-7617.01726977995,"2"
"696",4864942.15182508,-7616.90617111326,"2"
"697",4864942.15182508,-7616.98132711327,"2"
"698",4864941.87720258,-7617.21191284663,"2"
"699",4864945.03740059,-7630.85400668988,"2"
"700",4864941.87734391,-7617.00487084661,"2"
"701",4864938.60676805,-7652.94257037768,"1"
"702",4864944.50274591,-7650.00034763331,"1"
"703",4864935.64733817,-7651.78981872211,"1"
"704",4864935.73236496,-7652.24852571107,"1"
"705",4864936.48109152,-7649.55049937762,"1"
"706",4864935.52862628,-7648.45516513288,"1"
"707",4864935.57928817,-7649.1344834219,"1"
"708",4864935.65046898,-7653.28019519983,"1"
"709",4864934.98787657,-7652.52746332183,"1"
"710",4864931.08025871,-7650.0381021774,"1"
"711",4864927.84730932,-7646.70389233201,"1"
"712",4864931.65237027,-7647.90912253288,"1"
"713",4864931.84851686,-7649.21861931079,"1"
"714",4864931.86232997,-7649.83593341075,"1"
"715",4864933.70134724,-7651.38757632188,"1"
"716",4864934.02006075,-7651.6467722552,"1"
"717",4864934.26633192,-7651.54117701012,"1"
"718",4864933.83014655,-7650.31965442181,"1"
"719",4864933.88163988,-7650.53283787726,"1"
"720",4864933.2441373,-7650.15722471054,"1"
"721",4864932.16362608,-7647.95483827724,"1"
"722",4864940.45975991,-7653.2422413887,"1"
"723",4864940.54172086,-7652.72829646651,"1"
"724",4864939.84263196,-7651.35187992202,"1"
"725",4864940.20950022,-7651.03185646647,"1"
"726",4864940.63131169,-7650.82636724425,"1"
"727",4864941.63322985,-7650.28585396652,"1"
"728",4864941.41093639,-7649.89335742199,"1"
"729",4864941.73231261,-7649.60656084422,"1"
"730",4864941.07261835,-7649.81987865533,"1"
"731",4864941.4669691,-7649.87648709981,"1"
"732",4864946.51975625,-7648.44652086647,"1"
"733",4864946.54949159,-7648.44556619981,"1"
"734",4864946.75306835,-7646.97651423303,"1"
"735",4864947.07325689,-7647.74449007749,"1"
"736",4864947.06868355,-7649.42788248861,"1"
"737",4864946.75445689,-7649.76691382197,"1"
"738",4864946.78152539,-7648.99479702186,"1"
"739",4864946.65097366,-7646.74016052177,"1"
"740",4864947.90821814,-7645.7170093997,"1"
"741",4864949.4916482,-7644.70324652202,"1"
"742",4864949.4916072,-7644.70324652202,"1"
"743",4864950.0617883,-7647.4860464109,"1"
"744",4864950.3557183,-7647.74554557752,"1"
"745",4864950.13291363,-7647.8498632998,"1"
"746",4864949.61090693,-7648.00819249986,"1"
"747",4864949.5857116,-7647.91103587765,"1"
"748",4864950.13847764,-7647.4943433221,"1"
"749",4864950.52744431,-7646.19466436651,"1"
"750",4864950.60497764,-7646.09743236651,"1"
"751",4864950.63229298,-7646.09758458872,"1"
"752",4864951.63893968,-7644.32933899121,"1"
"753",4864951.65347234,-7644.35243276897,"1"
"754",4864953.53866928,-7644.09743891192,"1"
"755",4864953.79938848,-7644.81994621193,"1"
"756",4864952.22613114,-7644.80309265632,"1"
"757",4864951.64830928,-7644.67602092304,"1"
"758",4864951.76669614,-7644.50396298969,"1"
"759",4864951.76669614,-7644.58155521191,"1"
"760",4864951.95046647,-7644.62065871191,"1"
"761",4864934.07718249,-7654.9712601428,"1"
"762",4864935.15122602,-7654.14805214284,"1"
"763",4864933.897893,-7655.16844614278,"1"
"764",4864933.74640237,-7654.35338538726,"1"
"765",4864933.74505065,-7654.84889663161,"1"
"766",4864929.89987417,-7652.45679958787,"1"
"767",4864931.25063965,-7652.6391154767,"1"
"768",4864930.21240549,-7652.53104195527,"1"
"769",4864931.42378982,-7652.45559268869,"1"
"770",4864933.93598158,-7654.84520163162,"1"
"771",4864930.41186869,-7648.2915326441,"1"
"772",4864930.70330524,-7649.37727069976,"1"
"773",4864929.95402721,-7649.86840818868,"1"
"774",4864929.94024433,-7650.02969371627,"1"
"775",4864930.90211937,-7650.77049964333,"1"
"776",4864931.31075522,-7651.31805841073,"1"
"777",4864930.98508245,-7651.82155197748,"1"
"778",4864926.014696,-7648.61695333223,"1"
"779",4864926.66531746,-7649.90249898777,"1"
"780",4864928.19865691,-7648.24978582107,"1"
"781",4864929.12568238,-7647.56215405504,"1"
"782",4864924.99572213,-7647.04306952111,"1"
"783",4864928.03744531,-7648.03526998838,"1"
"784",4864926.84421482,-7644.74078983282,"1"
"785",4864930.94767619,-7652.03200714343,"1"
"786",4864931.55364401,-7652.23352718787,"1"
"787",4864927.17348595,-7647.98322341058,"1"
"788",4864930.63243063,-7647.66298181058,"1"
"789",4864926.67869397,-7644.19471793279,"1"
"790",4864927.91162093,-7646.57498419878,"1"
"791",4864930.30531948,-7652.51654714414,"1"
"792",4864930.19573706,-7653.04835568852,"1"
"793",4864933.5559126,-7653.12652881067,"1"
"794",4864932.67066827,-7651.97172625506,"1"
"795",4864932.06600412,-7649.14752016755,"1"
"796",4864931.70079241,-7651.73898760512,"1"
"797",4864932.10864599,-7652.1552710108,"1"
"798",4864932.55913924,-7655.43134395508,"1"
"799",4864932.07874395,-7654.52905231604,"1"
"800",4864931.53220618,-7656.39637750507,"1"
"801",4864932.10337964,-7655.65295569957,"1"
"802",4864932.26190534,-7655.18260239949,"1"
"803",4864929.32761449,-7655.43164944404,"1"
"804",4864929.06986297,-7654.48225843776,"1"
"805",4864933.28857328,-7656.21329666006,"1"
"806",4864930.44978843,-7655.36754977729,"1"
"807",4864932.91041788,-7652.14716639953,"1"
"808",4864933.21272848,-7652.51963182178,"1"
"809",4864929.22119478,-7647.94624133224,"1"
"810",4864929.59946989,-7647.62134028769,"1"
"811",4864932.59426563,-7652.54009613307,"1"
"812",4864932.41709232,-7650.92893543303,"1"
"813",4864932.00359615,-7652.34026787756,"1"
"814",4864930.88954916,-7650.7881815552,"1"
"815",4864930.74300933,-7651.37945529904,"1"
"816",4864931.38582559,-7651.94459248859,"1"
"817",4864930.49839263,-7651.41166807752,"1"
"818",4864931.10097019,-7650.63149078856,"1"
"819",4864930.00642486,-7649.86911754412,"1"
"820",4864928.3595019,-7651.25186831061,"1"
"821",4864928.41015079,-7651.63779469941,"1"
"822",4864929.6049008,-7650.47996906615,"1"
"823",4864927.76166331,-7651.90339727716,"1"
"824",4864928.3657869,-7651.30128656602,"1"
"825",4864928.18099058,-7651.83448398827,"1"
"826",4864927.67879034,-7652.05030396613,"1"
"827",4864929.85554412,-7651.82750819929,"1"
"828",4864929.96787311,-7652.51415482153,"1"
"829",4864927.37768602,-7649.46277309518,"1"
"830",4864930.23024409,-7653.46038379932,"1"
"831",4864932.09389893,-7651.40846271036,"1"
"832",4864934.62916361,-7652.22040158873,"1"
"833",4864934.84029037,-7652.574254911,"1"
"834",4864934.33826529,-7653.26477164439,"1"
"835",4864933.3144024,-7649.78037054398,"1"
"836",4864933.24211249,-7650.77012556615,"1"
"837",4864932.64553458,-7649.82572108834,"1"
"838",4864933.23748348,-7650.43354358838,"1"
"839",4864933.40798162,-7651.99470536623,"1"
"840",4864934.04475446,-7651.54161814325,"1"
"841",4864931.82924628,-7650.61703501623,"1"
"842",4864931.70013585,-7651.1367444052,"1"
"843",4864931.69448319,-7651.02510563849,"1"
"844",4864931.68813668,-7650.65505460515,"1"
"845",4864931.42310364,-7650.34312558293,"1"
"846",4864930.9736673,-7648.78477394946,"1"
"847",4864931.04463968,-7649.0141858384,"1"
"848",4864931.10931901,-7648.89523091621,"1"
"849",4864931.83050868,-7649.47751244878,"1"
"850",4864930.95694197,-7649.37764672729,"1"
"851",4864930.21004862,-7647.95193526074,"1"
"852",4864930.04048185,-7648.35260580522,"1"
"853",4864929.97996298,-7647.84986328295,"1"
"854",4864929.3250934,-7648.00377160513,"1"
"855",4864930.73886979,-7646.96884773842,"1"
"856",4864930.27035435,-7646.77107072715,"1"
"857",4864930.56539021,-7647.54188863828,"1"
"858",4864934.95099648,-7650.88737453274,"1"
"859",4864935.20777554,-7651.18985056608,"1"
"860",4864935.83849959,-7651.10791685479,"1"
"861",4864931.75688484,-7648.45272952163,"1"
"862",4864931.88613383,-7649.51183584413,"1"
"863",4864931.36280917,-7648.92485252192,"1"
"864",4864932.05701433,-7648.55116067751,"1"
"865",4864931.87763184,-7648.7961484108,"1"
"866",4864931.31783037,-7649.06026236633,"1"
"867",4864930.30061306,-7648.58552177715,"1"
"868",4864931.28839142,-7649.26984422158,"1"
"869",4864931.68442743,-7649.09656722164,"1"
"870",4864931.56301291,-7649.16668935495,"1"
"871",4864929.68625628,-7647.32041968834,"1"
"872",4864930.48557873,-7647.64434542161,"1"
"873",4864930.63474956,-7648.39167716599,"1"
"874",4864931.04482083,-7648.85927098825,"1"
"875",4864930.28362945,-7647.57387918275,"1"
"876",4864930.44994326,-7648.363455916,"1"
"877",4864930.77787385,-7648.36721881605,"1"
"878",4864931.48927148,-7649.08275303829,"1"
"879",4864930.82944958,-7647.3570934328,"1"
"880",4864931.31951332,-7647.83350788836,"1"
"881",4864929.426572,-7646.094518644,"1"
"882",4864926.78625057,-7645.55599286628,"1"
"883",4864924.45365183,-7644.80906629966,"1"
"884",4864926.38451651,-7646.70153267733,"1"
"885",4864926.61854731,-7645.68509925508,"1"
"886",4864926.2949232,-7645.56147416618,"1"
"887",4864926.29970548,-7645.31022623285,"1"
"888",4864926.00435341,-7644.9610109774,"1"
"889",4864924.67094749,-7644.87078748292,"1"
"890",4864924.38362238,-7644.65078503855,"1"
"891",4864924.47996591,-7644.65907320519,"1"
"892",4864926.57124448,-7644.99581534962,"1"
"893",4864924.88004158,-7644.66581108308,"1"
"894",4864925.65076827,-7645.02199814971,"1"
"895",4864924.99478757,-7644.00321488847,"1"
"896",4864924.89189059,-7644.70849378852,"1"
"897",4864926.51897587,-7644.88582891053,"1"
"898",4864925.10309417,-7644.70390832644,"1"
"899",4864925.8384428,-7645.71236152158,"1"
"900",4864926.2337762,-7645.08526103263,"1"
"901",4864927.42159087,-7651.00758327651,"1"
"902",4864927.63693991,-7650.90446090978,"1"
"903",4864926.35488978,-7649.1237887828,"1"
"904",4864926.35255645,-7648.245575159,"1"
"905",4864927.87172269,-7651.31268645421,"1"
"906",4864927.87172269,-7651.30646422087,"1"
"907",4864927.90256432,-7650.96359616539,"1"
"908",4864929.19451225,-7650.68995641529,"1"
"909",4864929.46763749,-7650.69964753754,"1"
"910",4864929.04766172,-7652.27422508277,"1"
"911",4864929.11213095,-7652.56144181609,"1"
"912",4864929.7577854,-7653.08941439392,"1"
"913",4864928.84209012,-7650.29889468276,"1"
"914",4864928.90671519,-7651.27042387725,"1"
"915",4864929.00515913,-7650.53738897718,"1"
"916",4864929.07639993,-7652.38153233289,"1"
"917",4864929.41400771,-7652.68198664402,"1"
"918",4864930.98845153,-7652.19334436615,"1"
"919",4864930.7409866,-7651.65533973275,"1"
"920",4864929.96540693,-7651.17121809955,"1"
"921",4864930.26887178,-7650.09204628852,"1"
"922",4864929.22679719,-7648.35849233821,"1"
"923",4864930.86525071,-7650.02799736592,"1"
"924",4864930.89814682,-7649.10509805483,"1"
"925",4864930.92175078,-7650.45364271042,"1"
"926",4864931.55300648,-7650.80729417167,"1"
"927",4864930.62301725,-7648.5947079606,"1"
"928",4864930.44538773,-7649.29703528275,"1"
"929",4864929.13388731,-7648.61514438824,"1"
"930",4864931.18182001,-7651.58315997157,"1"
"931",4864929.39648102,-7648.33581709941,"1"
"932",4864926.69992179,-7645.88605593283,"1"
"933",4864926.96186768,-7646.86237225506,"1"
"934",4864925.84737189,-7646.04085237748,"1"
"935",4864926.7110543,-7646.32053135514,"1"
"936",4864926.10956688,-7645.83439376628,"1"
"937",4864926.27798372,-7646.94030649949,"1"
"938",4864926.58092536,-7647.17561547729,"1"
"939",4864927.27616839,-7648.1203349106,"1"
"940",4864927.5662476,-7647.28965652172,"1"
"941",4864928.46073354,-7648.04534936603,"1"
"942",4864927.79718913,-7647.60812108827,"1"
"943",4864927.72750683,-7647.44245617716,"1"
"944",4864927.26526583,-7647.33955569948,"1"
"945",4864925.85722921,-7646.11688445497,"1"
"946",4864925.17879135,-7646.14772652169,"1"
"947",4864926.26194023,-7646.97215564393,"1"
"948",4864925.80913023,-7645.7893596439,"1"
"949",4864924.97729,-7645.18852511634,"1"
"950",4864925.07762653,-7645.46922381631,"1"
"951",4864926.65932241,-7646.55379228845,"1"
"952",4864927.87095217,-7648.03182437736,"1"
"953",4864927.9451679,-7648.56320228852,"1"
"954",4864928.06929806,-7647.58288816079,"1"
"955",4864928.49553764,-7648.11002453293,"1"
"956",4864928.42372133,-7648.62672744406,"1"
"957",4864929.2314584,-7649.40634614417,"1"
"958",4864928.44283324,-7648.4905761663,"1"
"959",4864928.22716879,-7648.30052958844,"1"
"960",4864928.57992159,-7648.57486449956,"1"
"961",4864920.00124264,-7643.83455330613,"1"
"962",4864913.67485561,-7638.37197991616,"1"
"963",4864911.6837114,-7638.03172742506,"1"
"964",4864911.64003188,-7637.95419519415,"1"
"965",4864910.14491334,-7637.7524398189,"1"
"966",4864910.90122498,-7638.0064521752,"1"
"967",4864910.31262855,-7639.28313606902,"1"
"968",4864911.77481206,-7639.31362380977,"1"
"969",4864925.23845084,-7645.7311752855,"1"
"970",4864904.84765793,-7638.78301295527,"1"
"971",4864903.75727449,-7638.50356527841,"1"
"972",4864911.59594902,-7631.8048824305,"1"
"973",4864916.60181816,-7637.83899856925,"1"
"974",4864916.45990948,-7638.04614164432,"1"
"975",4864915.34236006,-7638.27878759935,"1"
"976",4864915.48929245,-7638.86500908362,"1"
"977",4864915.18193371,-7638.53360551272,"1"
"978",4864916.16364003,-7641.04066906739,"1"
"979",4864913.46419336,-7640.30092504491,"1"
"980",4864916.38766189,-7642.08045050483,"1"
"981",4864915.72739855,-7639.57884637654,"1"
"982",4864915.49666288,-7639.72551194212,"1"
"983",4864914.92904504,-7638.65953289603,"1"
"984",4864914.8304037,-7637.24220580435,"1"
"985",4864915.137246,-7637.22975949249,"1"
"986",4864915.06501703,-7639.61122736876,"1"
"987",4864914.12360143,-7640.92508090288,"1"
"988",4864913.61306656,-7638.04072527106,"1"
"989",4864913.25049742,-7638.06536808214,"1"
"990",4864913.09492779,-7637.65760683283,"1"
"991",4864912.40990448,-7639.97627177341,"1"
"992",4864911.50797489,-7639.65003211071,"1"
"993",4864912.28214802,-7639.75502154404,"1"
"994",4864912.25236804,-7640.43871475121,"1"
"995",4864912.28547897,-7640.43739121073,"1"
"996",4864912.44004268,-7639.98296548851,"1"
"997",4864912.37250053,-7639.99148199957,"1"
"998",4864912.60210062,-7640.46659118855,"1"
"999",4864912.23084409,-7639.94993888847,"1"
"1000",4864912.80936829,-7640.38705305132,"1"
"1001",4864913.1075118,-7640.37815756622,"1"
"1002",4864916.65663623,-7640.71142816046,"1"
"1003",4864916.56250043,-7640.89227134401,"1"
"1004",4864915.35811454,-7640.67303958822,"1"
"1005",4864920.39662981,-7642.01245996058,"1"
"1006",4864918.67722924,-7641.40945800496,"1"
"1007",4864919.51033601,-7641.77946163275,"1"
